,name,track_id,album,artist,artist_id,length,popularity,type,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,key,release_year,release_month,followers,genre
776,BLUE,spotify:track:1Roxb5PucuEVW34lGHRhMY,BLUE,Zaia,spotify:artist:1m0t5VYISq6TcyMo7UqLMz,2.286383333333333,0,track,0,0.00722,0.833,0.807,0.0644,0.119,-4.187,0.0552,115.954,4,0.926,8,2019,3,33465,atl hip hop
777,Online,spotify:track:4cYmKI4OiHA3unLbUuPhUl,Online,Domo Genesis,spotify:artist:6vHBuUxrcpn1do5UaEJ7g6,4.592,44,track,1,0.36,0.645,0.938,1.36e-05,0.0974,-2.183,0.332,87.383,4,0.591,1,2018,11,284112,alternative hip hop
778,Consecutive Normal Punches (feat. Buddy),spotify:track:0PeWHVfXWa2rgosd8sURLn,Consecutive Normal Punches (feat. Buddy),Domo Genesis,spotify:artist:6vHBuUxrcpn1do5UaEJ7g6,2.092616666666667,49,track,1,0.126,0.83,0.631,0.224,0.12,-4.949,0.296,129.021,4,0.358,0,2018,12,284112,alternative hip hop
779,Coming Back (feat. Mac Miller),spotify:track:1WsRuvitfegWXQJKRgRZrj,Genesis,Domo Genesis,spotify:artist:6vHBuUxrcpn1do5UaEJ7g6,2.6942166666666667,64,track,1,0.16,0.514,0.723,0.0,0.672,-8.748,0.406,89.14,4,0.587,4,2016,3,284112,alternative hip hop
780,Willow Tree,spotify:track:4ir5WlzsgiP6TEbRtkhCGR,Bears Like This Too Much,Spillage Village,spotify:artist:7izarc0fRIPbdZ8cVyChRf,3.263333333333333,51,track,1,0.612,0.76,0.328,3.3e-05,0.108,-15.409,0.375,142.46,3,0.852,1,2016,12,190561,hip hop
781,Baptize (with JID & EARTHGANG feat. Ant Clemons),spotify:track:5zWOqc9si4XnemdxZH4WGG,Spilligion,Spillage Village,spotify:artist:7izarc0fRIPbdZ8cVyChRf,4.897883333333334,56,track,1,0.187,0.669,0.667,0.0,0.172,-7.028,0.362,77.985,4,0.512,6,2020,9,190561,hip hop
782,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",spotify:track:5xu3wnPlfdmW7dMiX5XA2P,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",Spillage Village,spotify:artist:7izarc0fRIPbdZ8cVyChRf,5.53835,0,track,1,0.222,0.494,0.596,0.0,0.104,-6.597,0.278,81.932,4,0.122,9,2020,6,190561,hip hop
783,Fire In The Sky,spotify:track:3zpGIFghtnVlwMXWyKW474,Shang-Chi and The Legend of The Ten Rings: The Album,88rising,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,3.3631,65,track,0,0.0837,0.668,0.856,0.0446,0.096,-6.386,0.0453,79.008,4,0.737,1,2021,9,2193820,escape room
784,Saviers Road,spotify:track:3LfnrqODEqXpp7s974cT4z,Oxnard,Anderson .Paak,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,2.4111,52,track,1,0.00899,0.539,0.631,0.0,0.132,-7.673,0.393,88.426,4,0.139,10,2018,11,2193820,escape room
785,Rainy Day,spotify:track:5Puv2qaFDY6fmzAV7fBitu,Rainy Day,Zacari,spotify:artist:3qBKjEOanahMxlRojwCzhI,3.171866666666667,50,track,1,0.25,0.711,0.868,1.15e-05,0.195,-8.877,0.112,75.982,4,0.811,11,2021,8,76833,gqom
786,Super Bounce,spotify:track:0bdNktKwMzf6d4V5BNK1KN,SuperGood,Duckwrth,spotify:artist:6I3MElirhT5t6Kf7p0hGk9,3.6336166666666667,62,track,1,0.239,0.772,0.61,0.000538,0.124,-6.175,0.206,74.519,4,0.747,9,2020,8,367385,alternative r&b
787,Kiss U Right Now,spotify:track:4A4EI3YNaHhDiAgpQlCZkk,SuperGood,Duckwrth,spotify:artist:6I3MElirhT5t6Kf7p0hGk9,3.2462666666666666,66,track,1,0.41,0.855,0.331,0.00131,0.152,-8.652,0.07,98.03,4,0.652,7,2020,8,367385,alternative r&b
788,Mask Off (Feelings),spotify:track:5yozbGmaHKYcNW1qE26qMl,SG8*,Duckwrth,spotify:artist:6I3MElirhT5t6Kf7p0hGk9,3.108433333333333,49,track,1,0.239,0.636,0.537,0.0121,0.141,-6.235,0.193,166.022,4,0.544,2,2021,9,367385,alternative r&b
789,"Something to Rap About (feat. Tyler, The Creator)",spotify:track:5OkYfk72CNL8XLqa3gp9q7,Alfredo,Freddie Gibbs,spotify:artist:0Y4inQK6OespitzD6ijMwb,4.709333333333333,67,track,1,0.469,0.406,0.524,3.95e-06,0.117,-11.071,0.255,56.046,4,0.412,5,2020,5,1000115,alternative hip hop
790,Crime Pays,spotify:track:4w5m4X0OZ2IslxNOgtntTN,Bandana,Freddie Gibbs,spotify:artist:0Y4inQK6OespitzD6ijMwb,3.0446666666666666,59,track,1,0.139,0.608,0.699,0.0,0.242,-8.267,0.114,146.941,4,0.784,6,2019,6,1000115,alternative hip hop
791,Gang Signs (feat. ScHoolboy Q),spotify:track:6snYsavG9vq3C7RGN98dst,Gang Signs (feat. ScHoolboy Q),Freddie Gibbs,spotify:artist:0Y4inQK6OespitzD6ijMwb,2.780666666666667,64,track,1,0.265,0.626,0.615,0.0,0.0812,-6.142,0.346,52.145,3,0.611,1,2021,2,1000115,alternative hip hop
792,Whats The Procedure,spotify:track:41xQ67mY9OC5z5pim6Y3iq,Whats The Procedure,Grizzy Hendrix,spotify:artist:49wYFixRwbVXnLN6lov9hu,3.365,23,track,1,0.325,0.678,0.498,0.0,0.24,-11.513,0.378,124.925,4,0.41,1,2021,9,11645,
793,Soda (feat. Take A Daytrip),spotify:track:6FEZld2dq54j1NRrkoV6ld,FAMILY,DJ Scheme,spotify:artist:1m7LSAMIB1BErIHYSOn32W,3.7777666666666665,60,track,1,0.0384,0.916,0.524,0.0,0.0813,-10.681,0.298,144.031,4,0.895,7,2020,12,194725,underground hip hop
794,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",spotify:track:51hMmu1j7pQzlljrnIVlkb,Life Is Beautiful,Powers Pleasant,spotify:artist:0fYw4bch7qTxBZLS3rSVMj,3.205766666666667,49,track,1,0.0138,0.883,0.507,0.0,0.0963,-4.919,0.332,141.943,4,0.168,1,2019,8,53474,underground hip hop
795,Profile,spotify:track:5XgJE7hCj8u5RO32wRWCQl,Profile,Italian Leather,spotify:artist:1HzPCkkEeD68loWQmvt896,2.4001333333333332,46,track,1,0.221,0.552,0.652,2.53e-05,0.394,-3.232,0.0279,75.009,4,0.223,5,2019,1,1066,
796,Disclosure,spotify:track:7nLhXCZc7aR1Bc3rREHC3m,Disclosure,Jazz Cartier,spotify:artist:0sc5zYshOdiFD4ayqMrJbJ,3.016383333333333,33,track,1,0.121,0.641,0.598,1.56e-06,0.185,-6.908,0.0398,122.067,4,0.501,2,2020,10,110233,canadian hip hop
797,Diddy Bop (feat. Cam O'bi & Raury),spotify:track:6JvfBzqZmSiEG5MjM7OcSY,Telefone,Noname,spotify:artist:1EpyA68dKpjf7jXmQL88Hy,3.466666666666667,58,track,1,0.713,0.637,0.503,0.000113,0.109,-6.927,0.336,81.061,4,0.661,1,2016,8,623377,alternative r&b
798,Ego Check,spotify:track:62aM7Nd3S3NYOlftKZWUCY,If I May..,Wynne,spotify:artist:3fhz0PcZrd3o3xB8APuoPX,3.648433333333333,40,track,1,0.0914,0.605,0.766,0.0,0.0985,-5.789,0.331,79.564,4,0.807,6,2019,10,28620,portland hip hop
799,B.Q.E,spotify:track:4KvlilbyIkDukYgD70F1Ve,EVERYTHING,Kota the Friend,spotify:artist:2AfU5LYBVCiCtuCCfM7uVX,4.395166666666666,54,track,1,0.122,0.73,0.557,0.0,0.152,-8.302,0.258,139.785,4,0.671,9,2020,5,542368,hip hop
800,Dear Fear,spotify:track:7uJFQs4kxilsiPKe3UHPUT,Dear Fear,Kota the Friend,spotify:artist:2AfU5LYBVCiCtuCCfM7uVX,3.3223166666666666,46,track,1,0.798,0.46,0.762,0.0,0.143,-6.718,0.382,73.552,4,0.338,1,2022,1,542368,hip hop
801,'96 Bulls,spotify:track:0VtyqKSFeXrIVSbpxARxt4,'96 Bulls,Kota the Friend,spotify:artist:2AfU5LYBVCiCtuCCfM7uVX,4.130683333333334,57,track,1,0.499,0.726,0.412,0.0,0.167,-12.337,0.386,75.444,4,0.528,0,2021,9,542368,hip hop
802,Lilly,spotify:track:2buuesSQNcXtvL0XBwGav5,Is He Real?,IDK,spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E,1.8160166666666666,49,track,1,0.135,0.808,0.64,1.06e-06,0.209,-5.355,0.309,170.025,4,0.672,8,2019,9,357696,dmv rap
803,ONCE UPON A TIME (FREESTYLE),spotify:track:7hZoTr4ffMGqm9opMiGmBp,IDK & FRIENDS :),IDK,spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E,2.51365,65,track,1,0.0539,0.713,0.804,0.0,0.107,-5.882,0.352,90.955,4,0.747,10,2018,11,357696,dmv rap
804,Porno,spotify:track:192boLjFXYWZ0ADjtvhaJT,Is He Real?,IDK,spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E,3.3646333333333334,47,track,1,0.136,0.665,0.661,0.0,0.433,-6.353,0.388,85.616,4,0.657,10,2019,9,357696,dmv rap
805,Han Solo,spotify:track:7DKbt4XInfjR3lqY41BsUa,Han Solo,MIDNIGHT ERA,spotify:artist:6leYWNOt45Vx8GzM0msLgo,2.3652166666666665,45,track,1,0.0523,0.842,0.594,0.0,0.108,-7.174,0.0341,115.04,4,0.598,0,2018,3,3788,
806,500 Benz,spotify:track:1bFTbcaNB7jkJEErnmSxdb,500 Benz,Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH,3.3636333333333335,57,track,1,0.186,0.676,0.763,1.92e-06,0.107,-7.604,0.198,87.967,4,0.624,11,2017,7,2627086,conscious hip hop
807,TEMPTATION,spotify:track:3gJDgenxLephg09x86IxPs,ALL-AMERIKKKAN BADA$$,Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH,4.06995,71,track,1,0.397,0.775,0.707,0.0,0.874,-5.339,0.152,104.979,4,0.78,10,2017,4,2627086,conscious hip hop
808,Survival Tactics,spotify:track:4pNT8XTKWb2vhcsqwzdXCT,1999,Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH,3.3797333333333333,69,track,1,0.428,0.53,0.843,0.0,0.164,-2.271,0.39,199.946,4,0.919,1,2012,6,2627086,conscious hip hop
809,Shine,spotify:track:1xcMifdl2glV5Kx76EtGCG,Shine,Childish Major,spotify:artist:4bMNzAopkqYTwkBLwMKsF1,3.2644333333333333,49,track,1,0.0993,0.735,0.665,2.73e-06,0.421,-5.232,0.0453,76.029,4,0.296,5,2018,12,101021,alternative r&b
810,Glock 19,spotify:track:6S7JYWOfGE5Sk3L9cAlATH,EMMANUEL,Ameer Vann,spotify:artist:7kIbB1pdDyehFj8aNgfzfH,3.2060166666666667,48,track,1,0.106,0.895,0.759,0.0,0.321,-4.97,0.311,100.051,4,0.38,2,2019,9,111601,underground hip hop
811,Keep Your Distance,spotify:track:5dfMZKLa5AmXmsMmkQgu0t,Keep Your Distance,Ameer Vann,spotify:artist:7kIbB1pdDyehFj8aNgfzfH,1.9771166666666666,56,track,1,0.0475,0.811,0.526,0.0,0.101,-6.365,0.26,150.084,4,0.433,1,2020,10,111601,underground hip hop
812,Programs,spotify:track:1883mCuSqnfnrWoq8i3myH,Programs,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,3.169766666666667,65,track,1,0.0809,0.88,0.569,5.82e-05,0.214,-6.517,0.221,134.924,4,0.474,10,2018,5,7679028,hip hop
813,Fight the Feeling,spotify:track:2w9htZtkcbR48NCWzXjfvb,Macadelic (Remastered Edition),Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,5.029483333333333,69,track,1,0.111,0.569,0.881,0.0,0.655,-5.873,0.365,148.067,4,0.811,11,2012,3,7679028,hip hop
814,Kool Aid & Frozen Pizza,spotify:track:2TyjVO7KBdGHBvQxAnFFsa,K.I.D.S.,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,2.6256666666666666,70,track,1,0.154,0.657,0.845,0.0,0.294,-4.57,0.3,89.835,4,0.706,11,2010,8,7679028,hip hop
815,Dunno,spotify:track:3YnwIp2b99p3e5dsFTXIIx,Swimming,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,3.95155,66,track,1,0.768,0.622,0.229,0.00906,0.134,-11.322,0.0445,81.87,4,0.0998,1,2018,8,7679028,hip hop
816,Circles,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,Circles,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,2.8393333333333333,69,track,0,0.896,0.61,0.0316,0.00461,0.108,-15.186,0.0486,151.964,4,0.37,9,2020,1,7679028,hip hop
817,Hand Me Downs,spotify:track:2Yv2mHzr5AQavVdwQjEokV,Circles,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,4.974,67,track,0,0.474,0.677,0.33,0.000871,0.064,-11.198,0.149,68.985,4,0.336,2,2020,1,7679028,hip hop
818,Woods,spotify:track:3Qa944OTMZkg8DHjET8JQv,Circles,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,4.7731,68,track,0,0.135,0.779,0.362,0.206,0.111,-10.847,0.0474,85.011,4,0.46,0,2020,1,7679028,hip hop
819,Colors and Shapes,spotify:track:1Hgko2YssPJNjOhfJgJ6uo,Colors and Shapes,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,5.5184,53,track,1,0.522,0.645,0.458,0.0914,0.291,-8.888,0.0537,142.175,4,0.397,7,2021,9,7679028,hip hop
820,Adult Swim (feat. Tuamie),spotify:track:7HKSWfpxHhllSmoLk9AQz8,Glory Sound Prep,Jon Bellion,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,5.231616666666667,48,track,1,0.244,0.701,0.828,0.0,0.417,-5.606,0.297,89.988,4,0.651,7,2018,11,1296613,pop rap
821,Melting Amethyst,spotify:track:14NQNDYtYtXnNggojHKjqG,Melting Amethyst,AKTHESAVIOR,spotify:artist:1RlBttuJAY33jcaL1TOlUw,3.32275,1,track,1,0.832,0.697,0.537,1.1e-05,0.131,-10.186,0.0567,130.021,4,0.695,3,2017,12,61186,indie hip hop
822,Wax On (Feat. Freddie Gibbs),spotify:track:13yFBO0mxphhrphW3s6dx2,Injury Reserve,Injury Reserve,spotify:artist:3nf2EaHj8HikLNdaiW3v73,4.465766666666667,41,track,1,0.182,0.666,0.861,0.0,0.342,-4.819,0.327,158.024,4,0.436,4,2019,5,225667,alternative hip hop
823,Gravy n’ Biscuits,spotify:track:0uqgYwT22ey4WphJav1s68,Injury Reserve,Injury Reserve,spotify:artist:3nf2EaHj8HikLNdaiW3v73,2.6288833333333335,40,track,1,0.25,0.594,0.733,0.0,0.502,-3.95,0.343,93.709,4,0.698,5,2019,5,225667,alternative hip hop
824,Three Man Weave,spotify:track:7L4AtavGZEEDkVw1E0mDYn,Injury Reserve,Injury Reserve,spotify:artist:3nf2EaHj8HikLNdaiW3v73,3.4448833333333333,54,track,1,0.0977,0.285,0.875,0.0,0.223,-4.187,0.315,168.151,4,0.646,11,2019,5,225667,alternative hip hop
825,Icarus (feat. Ari Lennox),spotify:track:5IU4Ym8qNpQFIo0EXUceRr,Milky Way,Bas,spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ,4.380216666666667,44,track,1,0.3,0.764,0.491,2.18e-06,0.115,-8.559,0.242,103.996,4,0.243,4,2018,8,457481,hip hop
826,Purge,spotify:track:3OORhRpIhCk21HaJwMAp5t,Milky Way,Bas,spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ,3.1102166666666666,54,track,1,0.632,0.908,0.535,0.0,0.214,-8.509,0.292,115.016,4,0.271,7,2018,8,457481,hip hop
827,Tribe (with J. Cole),spotify:track:0YAQnYt2oB8OdoaeqnHyTI,Milky Way,Bas,spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ,3.96755,69,track,1,0.241,0.755,0.594,0.0,0.107,-5.906,0.216,178.929,4,0.237,7,2018,8,457481,hip hop
828,HONEST,spotify:track:58k32my5lKofeZRtIvBDg9,DIE FOR MY BITCH,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,2.877866666666667,75,track,1,0.403,0.676,0.536,3.37e-05,0.105,-8.79,0.0432,79.037,4,0.373,2,2019,7,912708,hip hop
829,family ties (with Kendrick Lamar),spotify:track:3QFInJAm9eyaho5vBzxInN,The Melodic Blue,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,4.204366666666667,78,track,1,0.00588,0.711,0.611,0.0,0.23,-5.453,0.33,134.093,4,0.144,1,2021,9,912708,hip hop
830,Crowns for Kings (Feat. Black Thought),spotify:track:0FQeZmAKQLLnZC5iTN6JuR,The Plugs I Met,Benny The Butcher,spotify:artist:5Matrg5du62bXwer29cU5T,4.472316666666667,54,track,1,0.142,0.485,0.91,0.0,0.204,-4.426,0.2,87.646,4,0.583,7,2019,6,252163,boom bap
831,The Count (feat. Wiz Khalifa),spotify:track:171PWhxgdrIOgcAiBPO3Gr,The Marina,Curren$y,spotify:artist:6X8WdFjrNhXATMDSs26aCc,3.2432333333333334,72,track,1,0.709,0.385,0.757,0.0,0.235,-5.96,0.167,82.673,4,0.469,0,2018,5,939382,alternative hip hop
832,Know the Name,spotify:track:1WmU7RWZvEfII7cv7n0kqe,The Sunny Nights Project,LeRoyce,spotify:artist:02eLls9aGOtRCaIr39nq4X,2.63095,47,track,1,0.00503,0.746,0.69,0.0,0.165,-10.006,0.0619,122.663,4,0.209,8,2017,9,40701,dfw rap
833,4th Dimension,spotify:track:6JyEh4kl9DLwmSAoNDRn5b,KIDS SEE GHOSTS,KIDS SEE GHOSTS,spotify:artist:2hPgGN4uhvXAxiXQBIXOmE,2.55585,69,track,1,0.278,0.765,0.542,1.87e-05,0.609,-6.755,0.39,171.945,4,0.734,1,2018,6,898748,hip hop
834,Let Go,spotify:track:1NCWXbUyF88ee30OMAe7dO,CHASE,Aaron May,spotify:artist:2rwALQ1SXdfUWPUd6WOfYS,2.9421833333333334,77,track,1,0.046,0.87,0.498,0.0,0.146,-8.339,0.0622,110.017,4,0.692,9,2019,2,220135,hip hop
835,Chains,spotify:track:6awLzvkBn57sHLhUy8S6tG,Summer 19',Aaron May,spotify:artist:2rwALQ1SXdfUWPUd6WOfYS,2.5042666666666666,18,track,1,0.413,0.968,0.382,2.65e-06,0.103,-5.983,0.285,121.948,4,0.702,0,2019,10,220135,hip hop
836,FEEL LIKE,spotify:track:7DqNkxrMcdYmOZKU8sLU3s,FEEL LIKE,Aaron May,spotify:artist:2rwALQ1SXdfUWPUd6WOfYS,2.72,0,track,1,0.314,0.755,0.694,0.000429,0.0808,-8.562,0.0308,100.017,4,0.418,10,2021,3,220135,hip hop
837,Maxwell,spotify:track:3ZJTMPKbwsillzh2a6noV7,Pull the Sours Out - EP,Dirty Sanchez 47,spotify:artist:1BjpW3842PBA7yMIJUbGfQ,3.5779,48,track,0,0.484,0.765,0.799,0.0,0.136,-4.889,0.277,96.959,4,0.531,7,2019,2,8135,underground boom bap
838,UOENO,spotify:track:4wuqlQXpPpEVRhCCyvoe1u,Uoeno,Black Hippy,spotify:artist:7a9KRWdaSZktpGGnWndzbC,5.70475,54,track,1,0.516,0.799,0.547,0.0,0.662,-7.728,0.333,124.584,4,0.596,8,2019,7,287250,soul flow
839,Fibonacci,spotify:track:1Myf95gPvCx4gq0dUcBwnT,Fibonacci,Malz Monday,spotify:artist:3qIFdbarxYx2moJbhM1pLy,2.6583833333333335,41,track,1,0.0469,0.563,0.686,2.33e-06,0.331,-9.317,0.348,176.344,4,0.642,5,2018,3,47672,indie hip hop
840,Act Up,spotify:track:36Ajx3OHw1qOAjS4tJs38V,Shang-Chi and The Legend of The Ten Rings: The Album,88rising,spotify:artist:2IDLDx25HU1nQMKde4n61a,3.310433333333333,58,track,0,0.328,0.609,0.772,0.0,0.321,-4.152,0.119,78.052,4,0.384,9,2021,9,2029502,indonesian hip hop
841,Run It (feat. Rick Ross & Rich Brian),spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,Shang-Chi and The Legend of The Ten Rings: The Album,88rising,spotify:artist:540vIaP2JwjQb9dm3aArA4,2.7228833333333333,70,track,0,0.0195,0.688,0.725,7.63e-06,0.0726,-7.806,0.044,104.006,4,0.225,2,2021,9,7898329,dance pop
842,Z4L (with Bari & Jay2),spotify:track:3X6YJcqTinaNraRvojF62K,NOIR,Smino,spotify:artist:1ybINI1qPiFbwDXamRtwxD,2.7098333333333335,64,track,1,0.0779,0.822,0.503,0.0,0.161,-6.889,0.285,71.524,4,0.408,11,2018,11,651018,alternative r&b
843,Mob Ties,spotify:track:40Nqz9fT3cnmd6V7YQTPI3,Mob Ties,Graphwize,spotify:artist:7lyZglOxPFJPtvBXAa83s6,3.1078166666666664,47,track,1,0.225,0.649,0.521,2.45e-06,0.0884,-3.699,0.388,81.999,4,0.396,1,2018,4,1436,
844,Cokewhite (feat. Pusha T),spotify:track:1jCzgZFEl8RCUxDRvAGWUF,Diaspora,GoldLink,spotify:artist:5XenQ7XfcvQdfIbpLEFaKQ,3.4211,43,track,1,0.0202,0.771,0.592,5.95e-06,0.23,-7.016,0.306,159.949,4,0.509,4,2019,6,798963,alternative r&b
845,Black Balloons Reprise,spotify:track:2csZLnXBMuw6ETZuRxdUZF,Flamagra,Flying Lotus,spotify:artist:29XOeO6KIWxGthejQqn793,2.699516666666667,53,track,0,0.0945,0.647,0.72,0.0,0.121,-6.104,0.14,88.061,4,0.134,5,2019,5,694680,afrofuturism
846,94 Camry Music,spotify:track:4WqbpRNAcjRq256ExCTR59,94 Camry Music,Femdot,spotify:artist:7aGhkUVp7V3klWfTFe7AHS,3.683333333333333,60,track,1,0.269,0.688,0.641,0.0,0.13,-6.433,0.328,87.374,4,0.549,1,2019,10,32213,indie hip hop
847,Anxious,spotify:track:3tHiZoAVy74PHocSl5MDu0,Anxious,Numl6ck,spotify:artist:2anlj4dNUn9I1VxxmjRHRx,1.6483833333333333,52,track,1,0.673,0.771,0.658,0.000682,0.0923,-6.324,0.0614,97.161,4,0.574,9,2020,9,8475,glitchcore
848,Steppin On The Beat (with TrippythaKid),spotify:track:4ylMxLelzXzOtFv7Uty92W,Steppin On The Beat,Yung Gravy,spotify:artist:2YOYua8FpudSEiB9s88IgQ,2.7928,56,track,1,0.134,0.942,0.719,0.0,0.0667,-5.016,0.12,113.045,4,0.667,7,2021,9,1280795,meme rap
849,V12 (feat. Lil Uzi Vert),spotify:track:4ZUNw5tDBZTOqzPEVIYyOy,V12 (feat. Lil Uzi Vert),iann dior,spotify:artist:6ASri4ePR7RlsvIQgWPJpS,2.9639166666666665,62,track,1,0.411,0.705,0.681,0.0,0.121,-3.286,0.148,164.941,4,0.626,4,2021,9,1593682,melodic rap
850,Risk,spotify:track:2QDFsehUg5Fui2LOVpCw3Q,Risk,FKJ,spotify:artist:2FwDTncULUnmANIh7qKa5z,3.980566666666667,56,track,0,0.957,0.761,0.359,0.000143,0.147,-12.326,0.0703,103.069,4,0.505,7,2019,11,1157274,filter house
851,Vibin' Out,spotify:track:6SEolIp22t0DzeBfCBo3hr,French Kiwi Juice,FKJ,spotify:artist:2FwDTncULUnmANIh7qKa5z,5.197283333333333,65,track,0,0.847,0.41,0.169,0.00327,0.117,-11.422,0.0485,89.494,4,0.208,3,2017,3,1157274,filter house
852,Bring Me Home,spotify:track:0lK2XpLqaVIEmIjyVnxIlw,Bring Me Home,Madeleine Brossier,spotify:artist:2NPZhtJBXRKefjnx35Ygm2,3.85545,33,track,0,0.912,0.741,0.566,8.98e-06,0.0864,-8.103,0.0473,103.035,4,0.319,4,2019,2,448,
853,longwayhome,spotify:track:5xOVRRvIkoI6xqfSAXLMew,lo&behold,lojii,spotify:artist:2N2l2BR0KlnQrFnOn7ntEN,2.4749,40,track,1,0.301,0.632,0.567,0.0,0.423,-10.129,0.395,72.84,4,0.688,10,2020,2,17546,alternative hip hop
854,Slowly,spotify:track:1w8KNyFOWBQbsFzql1sPme,Slowly,Cemetery Drive,spotify:artist:3HLk3BmmhoWCbL1mVP70vx,4.063383333333333,50,track,1,0.294,0.592,0.574,4.33e-06,0.0831,-8.318,0.454,127.85,4,0.232,8,2018,7,21712,dark trap
855,Bad Trip,spotify:track:1XCMRQPTioZcG7AzGq3O2f,We're All Strangers,Derek Pope,spotify:artist:5wWvcn0hJXPhCw9eYUody0,3.7403166666666667,48,track,1,6.65e-05,0.404,0.811,0.00301,0.123,-5.068,0.0291,141.993,4,0.315,2,2018,2,45578,trap soul
856,"Track 6 (feat. Kanye West, Anderson .Paak & Thundercat)",spotify:track:7JwPn5JskUpU4hIYow171P,Featuring Ty Dolla $ign,Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,2.6808666666666667,45,track,0,0.623,0.622,0.639,0.0,0.288,-6.536,0.143,149.997,4,0.653,10,2020,10,4276739,hip hop
857,Kill Us All (feat. Denzel Curry),spotify:track:2DBxhQbwnuXDioUVdL33S2,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,2.6991,52,track,1,0.0137,0.547,0.639,0.0,0.305,-6.958,0.117,90.098,4,0.399,2,2018,11,9410395,modern alternative rock
858,COMMA$,spotify:track:1Fk9MDDgy1VvMosMh4m34G,LORD$OFDOGTOWN,LORD$OFDOGTOWN,spotify:artist:3MR1RYx6wS8n93uSVpYoQ5,2.44,54,track,1,0.0274,0.809,0.797,0.000184,0.605,-4.73,0.242,100.0,4,0.793,7,2019,10,15628,indie hip hop
859,Hurry Up & Buy,spotify:track:3q4sNg4k38oYE3Q96zztm8,Days Inn,Hardo,spotify:artist:3ohrdimoWGwbjGMOnTDoUJ,3.51365,45,track,1,0.069,0.62,0.694,0.0,0.143,-7.634,0.345,72.422,4,0.392,7,2020,5,13178,pittsburgh rap
860,Hurt,spotify:track:2hKmsv270gdqt6r5dJjOsE,No Love Lost (Deluxe),Blxst,spotify:artist:4qXC0i02bSFstECuXP2ZpL,2.3131,56,track,1,0.877,0.657,0.606,0.000334,0.106,-3.613,0.26,101.596,3,0.405,3,2020,12,314072,pop rap
861,Pot Of Gold,spotify:track:2n4hdN2uJJ0qTr8yidLODk,SOL GLO,Uno Hype,spotify:artist:68jFd8fas1U1U51bGQZXbr,3.9676,38,track,1,0.225,0.735,0.771,0.0,0.126,-6.889,0.44,133.987,4,0.543,1,2021,3,12591,indie hip hop
862,Untitled,spotify:track:3R7hgSBcokprwjUDmEND4R,SOL GLO,Uno Hype,spotify:artist:68jFd8fas1U1U51bGQZXbr,2.74855,39,track,1,0.0893,0.755,0.505,0.0,0.106,-6.72,0.266,131.036,4,0.623,6,2021,3,12591,indie hip hop
863,P.U.T.A. / Stacey Is The Bride,spotify:track:3O6263OJ8OVOIKpFp6sNxr,"Arcstrumentals, Vol. 2",Erick the Architect,spotify:artist:2mQLwfvZtvtTbipKn3xHmK,3.263333333333333,46,track,1,0.0463,0.879,0.491,8.08e-05,0.106,-7.205,0.122,89.998,4,0.325,4,2018,2,110745,underground hip hop
864,GED (Gettin Every Dolla),spotify:track:7tcfGGpgfIt2GiEAUa2BXY,GED (Gettin Every Dolla),Lute,spotify:artist:75WcpJKWXBV3o3cfluWapK,2.59015,0,track,1,0.00723,0.809,0.58,1.79e-06,0.103,-6.174,0.0996,122.084,4,0.32,5,2020,2,163040,hip hop
